token,is_oov,tag
untuk,False,SC
menarik,False,VB
kesimpulan,False,NN
',False,Z
",",False,Z
karena,False,SC
ini,False,PR
masih,False,MD
pada,False,IN
tahap,False,NN
awal,False,NN
",",False,Z
kata,False,VB
orang,False,NN
nomor,False,NN
dua,False,CD
di,False,IN
Pentagon,False,NNP
Gordon,False,NNP
England,False,NNP
.,False,Z
,True,
Namun,False,CC
Wakil,False,NN
Menteri,False,NN
Pertahanan,False,NN
tersebut,False,PR
mengakui,False,VB
pada,False,IN
pertemuan,False,NN
satu,False,CD
komite,False,NN
Senat,False,NNP
mengenai,False,IN
anggaran,False,NN
2008,False,CD
bahwa,False,SC
telah,False,MD
tersiar,False,VB
laporan,False,NN
mengenai,False,IN
turun,False,VB
-nya,True,PRP
pembunuhan,False,NN
antarpengikut,True,X
aliran,False,NN
di,False,IN
negeri,False,NN
itu,False,PR
.,False,Z
,True,
Laksamana,False,NNP
Edmung,True,NNP
Giambastiani,True,NNP
",",False,Z
Wakil,False,NNP
Kepala,False,NNP
Staf,False,NN
",",False,Z
menegaskan,False,VB
bahwa,False,SC
pemerintah,False,NN
AS,False,NNP
tak,False,NEG
siap,False,VB
untuk,False,SC
membuat,False,VB
kesimpulan,False,NN
pasti,False,RB
mengenai,False,IN
statistik,False,NN
baru,False,JJ
satu,False,CD
atau,False,CC
dua,False,CD
pekan,False,NN
guna,False,SC
menunjukkan,False,VB
kecenderungan,False,NN
secara,False,IN
menyeluruh,False,VB
.,False,Z
,True,
Namun,False,CC
",",False,Z
kami,False,PRP
memang,False,RB
menyaksikan,False,VB
bahwa,False,SC
pembunuhan,False,NN
sektarian,False,JJ
turun,False,VB
sekarang,False,NN
.,False,Z
,True,
Dan,False,CC
itu,False,PR
mendasar,False,VB
.,False,Z
,True,
Dan,False,CC
kami,False,PRP
berharap,False,VB
bahwa,False,SC
kecenderungan,False,NN
itu,False,PR
berlanjut,False,VB
.,False,Z
,True,
Namun,False,CC
itu,False,PR
bukan,False,NEG
kecenderungan,False,NN
yang,False,SC
sesungguhnya,False,RB
",",False,Z
kata,False,VB
-nya,True,PRP
kepada,False,IN
komite,False,NN
tersebut,False,PR
.,False,Z
,True,
Giambastiani,True,NNP
mengatakan,False,VB
ia,False,PRP
telah,False,MD
berbicara,False,VB
dengan,False,SC
Letnan,False,NNP
Jenderal,False,NNP
David,False,NNP
Petraeus,False,NNP
",",False,Z
komandan,False,NN
pasukan,False,NN
AS,False,NNP
di,False,IN
Irak,False,NNP
",",False,Z
Rabu,False,NNP
",",False,Z
dan,False,CC
ia,False,PRP
menyampaikan,False,VB
bahwa,False,SC
pembunuhan,False,NN
sektarian,False,JJ
berkurang,False,VB
.,False,Z
,True,
Satu,False,CD
titip,False,VB
cerah,False,JJ
lain,False,JJ
yang,False,SC
potensial,False,JJ
--,True,Z
potensial,False,JJ
",",False,Z
saya,False,PRP
katakan,False,VB
--,True,Z
ialah,False,VB
migrasi,False,NN
sektarian,False,JJ
dari,False,IN
Baghdad,False,NNP
",",False,Z
misal nya,True,NN
",",False,Z
dan,False,CC
di,False,IN
seluruh,False,CD
negeri,False,NN
itu,False,PR
",",False,Z
juga,False,RB
berkurang,False,VB
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Angkatan,False,NNP
Darat,False,NNP
AS,False,NNP
pada,False,IN
7,False,CD
Februari,False,NNP
mengumumkan,False,VB
bahwa,False,SC
rencana,False,NN
keamanan,False,NN
AS,False,NNP
-,False,Z
Irak,False,NNP
yang,False,SC
diungkapkan,False,VB
pada,False,IN
Januari,False,NNP
oleh,False,IN
Presiden,False,NNP
George,False,NNP
W.,True,NNP
Bush,False,NNP
akan,False,MD
diterapkan,False,VB
sepenuh,False,JJ
-nya,True,PRP
",",False,Z
kendati,False,SC
itu,False,PR
masih,False,MD
harus,False,MD
dikonfirmasi,False,VB
oleh,False,IN
pemerintah,False,NN
Irak,False,NNP
.,False,Z
,True,
Berdasarkan,False,VB
rencana,False,NN
tersebut,False,PR
",",False,Z
Bush,False,NNP
",",False,Z
Panglima,False,NNP
Angkatan,False,NNP
Bersenjata,False,NNP
AS,False,NNP
",",False,Z
akan,False,MD
menggelar,False,VB
sebanyak,False,CD
21.500,False,CD
prajurit,False,NN
tempur,False,VB
tambahan,False,NN
AS,False,NNP
di,False,IN
Irak,False,NNP
guna,False,SC
memadamkan,False,VB
kerusuhan,False,NN
di,False,IN
Badghdad,True,NNP
dan,False,CC
provinsi,False,NN
Anbar,False,NNP
.,False,Z
,True,
Gerilyawan,False,NN
Pakistan,False,NNP
memenggal,False,VB
seorang,False,NND
pria,False,NN
yang,False,SC
dituduh,False,VB
melakukan,False,VB
aksi,False,NN
mata-mata,True,NN
bagi,False,IN
pasukan,False,NN
AS,False,NNP
di,False,IN
daerah,False,NN
suku,False,NN
yang,False,SC
berbatasan,False,VB
dengan,False,SC
Afghanistan,False,NNP
",",False,Z
kata,False,VB
sejumlah,False,CD
pejabat,False,NN
",",False,Z
Selasa,False,NNP
.,False,Z
,True,
Mayat,False,NN
seorang,False,NND
pria,False,NN
tanpa,False,IN
kepala,False,NN
ditemukan,False,VB
Senin,False,NNP
larut,False,VB
malam,False,NN
di,False,IN
dalam,False,NN
sebuah,False,NND
kantung,False,NN
di,False,IN
tepi,False,NN
jalan,False,NN
di,False,IN
Jandola,True,NNP
",",False,Z
sebuah,False,NND
kota,False,NN
yang,False,SC
berbatasan,False,VB
dengan,False,IN
daerah,False,NN
suku,False,NNP
Waziristan,True,NNP
Selatan,False,NNP
",",False,Z
kata,False,VB
seorang,False,NND
pejabat,False,NN
keamanan,False,NN
kepada,False,IN
AFP,False,NNP
.,False,Z
,True,
Kepala,False,NN
yang,False,SC
dipenggal,False,VB
ditempatkan,False,VB
di,False,IN
dekat,False,JJ
kantung,False,NN
itu,False,PR
dan,False,CC
sebuah,False,NND
catatan,False,NN
di,False,IN
dekat,False,JJ
tubuh,False,NN
-nya,True,PRP
berbunyi,False,VB
mata-mata,True,NN
AS,False,NNP
dan,False,CC
Rawalpindi,False,NNP
",",False,Z
kata,False,VB
pejabat,False,NN
itu,False,PR
.,False,Z
,True,
Rawalpindi,False,NNP
adalah,False,VB
sebuah,False,NND
kota,False,NN
garnisun,False,NN
di,False,IN
dekat,False,JJ
ibu kota,True,NN
Pakistan,False,NNP
",",False,Z
Islamabad,False,NNP
",",False,Z
di mana,True,SC
markas besar,True,NN
militer,False,NN
berlokasi,False,VB
.,False,Z
,True,
Penduduk,False,NN
setempat,False,NN
tidak,False,NEG
bisa,False,MD
mengidentifikasi,False,VB
pria,False,NN
itu,False,PR
",",False,Z
yang,False,SC
tampaknya,False,RB
berusia,False,VB
pertengahan,False,NN
40-an,True,CD
",",False,Z
dan,False,CC
mayat,False,NN
-nya,True,PRP
kemudian,False,CC
dimakamkan,False,VB
",",False,Z
kata,False,VB
pejabat,False,NN
keamanan,False,NN
itu,False,PR
.,False,Z
,True,
Di,False,IN
daerah,False,NN
yang,False,SC
sama,False,JJ
bulan,False,NN
lalu,False,CC
",",False,Z
gerilyawan,False,NN
memenggal,False,VB
seorang,False,NND
ulama,False,NN
Afghanistan,False,NNP
yang,False,SC
dituduh,False,VB
memata-matai,True,VB
pasukan,False,NN
Amerika,False,NNP
dan,False,CC
membuat,False,VB
rekaman-rekaman,True,NN
pidato,False,NN
anti,False,JJ
-,False,Z
Taliban,False,NNP
.,False,Z
,True,
Gerilyawan,False,NN
membunuh,False,VB
sejumlah,False,CD
sesepuh,False,NN
dan,False,CC
anggota,False,NN
suku,False,NN
dalam,False,IN
beberapa,False,CD
bulan,False,NN
terakhir,False,OD
ini,False,PR
.,False,Z
,True,
Sementara,False,SC
itu,False,PR
",",False,Z
dua,False,CD
mortir,False,NN
yang,False,SC
ditembakkan,False,VB
oleh,False,IN
orang-orang,True,NN
yang,False,SC
diduga,False,VB
gerilyawan,False,NN
meledak,False,VB
di,False,IN
dekat,False,JJ
kawasan,False,NN
permukiman,False,NN
bagi,False,IN
anggota,False,NN
militer,False,NN
dan,False,CC
keluarga,False,NN
mereka,False,PRP
di,False,IN
kota,False,NN
utama,False,JJ
Waziristan,True,NNP
Utara,False,NNP
",",False,Z
Miranshah,True,NNP
",",False,Z
kata,False,VB
seorang,False,NND
pejabat,False,NN
keamanan,False,NN
yang,False,SC
lain,False,JJ
.,False,Z
,True,
Tidak,False,NEG
ada,False,VB
korban,False,NN
dalam,False,IN
serangan,False,NN
Selasa,False,NNP
pagi,False,NN
itu,False,PR
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Pakistan,False,NNP
menandatangani,False,VB
perjanjian-perjanjian,True,NN
perdamaian,False,NN
dengan,False,IN
gerilyawan,False,NN
di,False,IN
Waziristan,True,NNP
Selatan,False,NNP
pada,False,IN
2005,False,CD
dan,False,CC
Waziristan,True,NNP
Utara,False,NNP
pada,False,IN
2006,False,CD
",",False,Z
yang,False,SC
menyulut,False,VB
kekhawatiran,False,NN
para,False,DT
pejabat,False,NN
Pakta,False,NNP
Pertahanan,False,NNP
Atlantik,False,NNP
Utara,False,NNP
(,False,Z
NATO,False,NNP
),False,Z
",",False,Z
AS,False,NNP
dan,False,CC
Afghanistan,False,NNP
.,False,Z
,True,
Salah satu,True,CD
ketentuan,False,NN
perjanjian,False,NN
itu,False,PR
adalah,False,VB
diakhiri,False,VB
-nya,True,PRP
pembunuhan,False,NN
bertarget,True,VB
oleh,False,IN
gerilyawan,False,NN
.,False,Z
,True,
Seorang,False,NND
anggota,False,NN
pasukan,False,NN
tambahan,False,NN
Hamas,False,NNP
tewas,False,VB
tertembak,False,VB
dan,False,CC
dua,False,CD
orang,False,NN
lagi,False,RB
cedera,False,JJ
Selasa,False,NNP
malam,False,NN
dalam,False,IN
bentrokan,False,NN
di,False,IN
daerah,False,NN
Zeitoun,True,NNP
di,False,IN
Kota,False,NNP
Gaza,False,NNP
",",False,Z
kata,False,VB
beberapa,False,CD
saksi mata,True,NN
.,False,Z
,True,
Joma,True,NNP
',False,NNP
a,False,NNP
Saqqa,True,NNP
",",False,Z
kepala,False,NN
hubungan masyarakat,True,NN
di,False,IN
Rumah Sakit,True,NNP
Shiffa,True,NNP
",",False,Z
mengatakan,False,VB
",",False,Z
Alla,False,NNP
al-Haddad,True,NNP
yang,False,SC
berusia,False,VB
26,False,CD
tahun,False,NN
tewas,False,VB
dan,False,CC
dua,False,CD
anggota,False,NN
lain,False,JJ
pasukan,False,NN
Hamas,False,NNP
itu,False,PR
cedera,False,JJ
.,False,Z
,True,
Kedua,False,CD
orang,False,NN
yang,False,SC
cedera,False,JJ
itu,False,PR
berada,False,VB
dalam,False,IN
kondisi,False,NN
sedang,False,MD
dan,False,CC
serius,False,JJ
.,False,Z
,True,
Beberapa,False,CD
saksi mata,True,NN
Palestina,False,NNP
mengatakan,False,VB
",",False,Z
orang-orang,True,NN
bersenjata,False,VB
melepaskan,False,VB
tembakan,False,NN
ke,False,IN
arah,False,NN
patroli,False,NN
pasukan,False,NN
tambahan,False,NN
Kementerian,False,NNP
Dalam,False,NNP
Negeri,False,NNP
Palestina,False,NNP
pimpinan,False,NN
Hamas,False,NNP
.,False,Z
,True,
Menurut,False,IN
mereka,False,PRP
",",False,Z
bentrokan,False,NN
senjata,False,NN
sengit,False,JJ
kemudian,False,CC
terjadi,False,VB
antara,False,IN
pasukan,False,NN
itu,False,PR
dan,False,CC
salah satu,True,CD
kelompok,False,NN
masyarakat,False,NN
di,False,IN
lingkungan,False,NN
tersebut,False,PR
setelah,False,SC
menyebar,False,VB
-nya,True,PRP
berita,False,NN
mengenai,False,IN
serangan,False,NN
awal,False,NN
itu,False,PR
.,False,Z
,True,
Anggota,False,NN
pasukan,False,NN
tambahan,False,NN
Hamas,False,NNP
itu,False,PR
tewas,False,VB
beberapa,False,CD
saat,False,NN
sebelum,False,SC
Presiden,False,NNP
Palestina,False,NNP
Mahmoud,False,NNP
Abbas,False,NNP
dan,False,CC
Perdana,False,NNP
Menteri,False,NNP
Ismail,False,NNP
Haniya,True,NNP
mengadakan,False,VB
pertemuan,False,NN
di,False,IN
Gaza,False,NNP
untuk,False,SC
menyetujui,False,VB
pembentukan,False,NN
pemerintah,False,NN
persatuan,False,NN
nasional,False,JJ
.,False,Z
,True,
Haniya,True,NNP
dan,False,CC
Abbas,False,NNP
berusaha,False,VB
melaksanakan,False,VB
sebuah,False,NND
perjanjian,False,NN
yang,False,SC
dicapai,False,VB
Fatah,False,NNP
kubu,False,NN
Abbas,False,NNP
dan,False,CC
Hamas,False,NNP
di,False,IN
Mekkah,False,NNP
",",False,Z
Arab,False,NNP
Saudi,False,NNP
",",False,Z
pada,False,IN
8,False,CD
Februari,False,NNP
",",False,Z
di mana,True,SC
mereka,False,PRP
sepakat,False,JJ
menghentikan,False,VB
bentrokan,False,NN
internal,False,JJ
Palestina,False,NNP
dan,False,CC
membentuk,False,VB
sebuah,False,NND
pemerintah,False,NN
koalisi,False,NN
.,False,Z
,True,
Seorang,False,NND
anggota,False,NN
Pasukan,False,NNP
Kendali,False,NNP
Eksekutif,False,NNP
Hamas,False,NNP
ditembak,False,VB
mati,False,VB
di,False,IN
Kota,False,NNP
Gaza,False,NNP
",",False,Z
Selasa,False,NNP
",",False,Z
dan,False,CC
empat,False,CD
orang,False,NND
warga,False,NN
Palestina,False,NNP
terluka,False,VB
ketika,False,SC
kelompok,False,NN
bersenjata,False,VB
tidak,False,NEG
dikenal,False,VB
melepaskan,False,VB
tembakan,False,NN
pada,False,IN
mereka,False,PRP
",",False,Z
kata,False,VB
petugas,False,NN
kesehatan,False,NN
dan,False,CC
saksi mata,True,NN
.,False,Z
,True,
Kelima,False,CD
orang,False,NN
itu,False,PR
",",False,Z
belum,False,NEG
disebutkan,False,VB
nama-nama,True,NN
-nya,True,PRP
",",False,Z
ditembak,False,VB
di,False,IN
jalanan,False,NN
di,False,IN
lingkungan,False,NN
Zeitoun,True,NNP
",",False,Z
dan,False,CC
penembak,False,NN
-nya,True,PRP
kemudian,False,CC
melarikan diri,True,VB
.,False,Z
,True,
Penembakan,False,NN
itu,False,PR
terjadi,False,VB
setelah,False,SC
Presiden,False,NNP
Palestina,False,NNP
Mahmoud,False,NNP
Abbas,False,NNP
dan,False,CC
Perdana,False,NN
Menteri,False,NN
yang,False,SC
ditunjuk,False,VB
Hamas,False,NNP
",",False,Z
Ismail,False,NNP
Haniya,True,NNP
",",False,Z
bertemu,False,VB
di,False,IN
Kota,False,NNP
Gaza,False,NNP
",",False,Z
Selasa,False,NNP
malam,False,NN
",",False,Z
untuk,False,SC
melanjutkan,False,VB
perundingan,False,NN
mengenai,False,IN
pembentukan,False,NN
pemerintah,False,NN
persatuan,False,NN
nasional,False,JJ
",",False,Z
dan,False,CC
menggarisbawahi,False,VB
upaya,False,NN
penyelesaian,False,NN
ketegangan,False,NN
di,False,IN
wilayah,False,NN
Palestina,False,NNP
.,False,Z
,True,
Pada,False,IN
Minggu,False,NNP
",",False,Z
seorang,False,NND
pejuang,False,NN
Palestina,False,NNP
terbunuh,False,VB
dalam,False,IN
perkelahian,False,NN
antarfaksi,True,X
yang,False,SC
saling,False,RB
bersaing,False,VB
di,False,IN
Gaza,False,NNP
.,False,Z
,True,
Itu,False,PR
adalah,False,VB
kejadian,False,NN
mematikan,False,VB
yang,False,SC
pertama,False,OD
",",False,Z
sejak,False,IN
dua,False,CD
belah,False,NND
pihak,False,NN
menandatangani,False,VB
gencatan senjata,True,NN
dan,False,CC
kesepakatan,False,NN
berbagi,False,VB
kekuasaan,False,NN
di,False,IN
Saudi,False,NNP
Arabia,False,NNP
",",False,Z
satu,False,CD
bulan,False,NN
lalu,False,CC
.,False,Z
,True,
Enam,False,CD
warga,False,NN
Russia,False,NNP
",",False,Z
termasuk,False,VB
tiga,False,CD
orang,False,NN
di,False,IN
antara,False,NN
-nya,True,PRP
adalah,False,VB
bersaudara,False,VB
",",False,Z
dipenjara,False,VB
selama,False,IN
"11,5",False,CD
tahun,False,NN
karena,False,IN
pembunuhan,False,NN
seorang,False,NND
Armenia,False,NNP
dengan,False,IN
motif,False,NN
rasial,False,JJ
",",False,Z
menurut,False,IN
Juru bicara,True,NN
Mahkamah,False,NNP
Agung,False,NNP
",",False,Z
Selasa,False,NNP
.,False,Z
,True,
Sebuah,False,NND
pembelaan,False,NN
telah,False,MD
mengurangi,False,VB
tuntutan,False,NN
atas,False,IN
mereka,False,PRP
.,False,Z
,True,
Penyelidik,False,NN
menemukan,False,VB
sebuah,False,NND
buku,False,NN
bergambar,False,VB
swastika,False,NN
dan,False,CC
seruan,False,NN
untuk,False,IN
kekerasan,False,NN
terhadap,False,IN
warga,False,NN
non,False,NEG
-,False,Z
Slavs,True,NNP
di,False,IN
rumah,False,NN
tiga,False,CD
bersaudara,False,VB
itu,False,PR
",",False,Z
yang,False,SC
bersama,False,VB
dengan,False,IN
teman-teman,True,NN
-nya,True,PRP
menyerang,False,VB
seorang,False,NND
pria,False,NN
Armenia,False,NNP
berkulit,False,VB
hitam,False,JJ
dalam,False,IN
sebuah,False,NND
kereta,False,NN
di,False,IN
wilayah,False,NN
Moskow,False,NNP
pada,False,IN
2005,False,CD
.,False,Z
,True,
Mahkamah,False,NNP
Agung,False,NNP
telah,False,MD
memeriksa,False,VB
pembelaan,False,NN
dari,False,IN
terdakwa,False,NN
",",False,Z
kata,False,VB
Pavel,False,NNP
Odintsov,True,NNP
.,False,Z
,True,
Sebuah,False,NND
dokumen,False,NN
yang,False,SC
menampilkan,False,VB
perincian,False,NN
dari,False,IN
kesimpulan,False,NN
Mahkamah,False,NNP
Agung,False,NNP
mengatakan,False,VB
bahwa,False,SC
warga,False,NN
Russia,False,NNP
itu,False,PR
memfilmkan,False,VB
serangan,False,NN
mereka,False,PRP
.,False,Z
,True,
Harian,False,NNP
Kommersant,True,NNP
",",False,Z
Selasa,False,NNP
",",False,Z
melaporkan,False,VB
bahwa,False,SC
video,False,NN
itu,False,PR
disebarkan,False,VB
di,False,IN
internet,False,NN
.,False,Z
,True,
Salah seorang,True,CD
dari,False,IN
enam,False,CD
warga,False,NN
Russia,False,NNP
itu,False,PR
berteriak,False,VB
:,False,Z
Itu,False,PR
ada,False,VB
pria,False,NN
kulit hitam,True,NN
",",False,Z
mari,False,UH
usir,False,VB
dia,False,PRP
keluar,False,VB
!,False,Z
lalu,False,CC
kelompok,False,NN
itu,False,PR
memukul,False,VB
dan,False,CC
menendang,False,VB
korban,False,NN
di,False,IN
sekujur,False,NN
tubuh,False,NN
-nya,True,PRP
",",False,Z
juga,False,RB
menggunakan,False,VB
pecahan,False,NN
botol,False,NN
dan,False,CC
rantai,False,NN
besi,False,NN
yang,False,SC
memiliki,False,VB
pemberat,False,NN
pada,False,IN
ujung,False,NN
-nya,True,PRP
",",False,Z
kata,False,VB
dokumen,False,NN
itu,False,PR
.,False,Z
,True,
Kemudian,False,CC
salah seorang,True,CD
dari,False,IN
tiga,False,CD
bersaudara,False,VB
itu,False,PR
mengikuti,False,VB
seruan,False,NN
dari,False,IN
teman,False,NN
-nya,True,PRP
untuk,False,SC
menghabisi,False,VB
dia,False,PRP
dan,False,CC
membunuh,False,VB
pria,False,NN
Armenia,False,NNP
itu,False,PR
dengan,False,SC
menusuk,False,VB
leher,False,NN
serta,False,CC
perut,False,NN
korban,False,NN
dengan,False,IN
pecahan,False,NN
gelas,False,NN
.,False,Z
,True,
Serangan,False,NN
yang,False,SC
ditujukan,False,VB
kepada,False,IN
penduduk,False,NN
asing,False,JJ
berkulit,False,VB
gelap,False,JJ
di,False,IN
Russia,False,NNP
telah,False,MD
meningkat,False,VB
dalam,False,IN
beberapa,False,CD
tahun,False,NN
terakhir,False,OD
sebagai,False,IN
bagian,False,NN
dari,False,IN
peningkatan,False,NN
umum,False,JJ
dalam,False,IN
xenofobia,True,NN
pasca,False,X
runtuh,False,VB
-nya,True,PRP
komunis,False,NN
.,False,Z
,True,
Presiden,False,NNP
Vladimir,False,NNP
Putin,False,NNP
telah,False,MD
menggambarkan,False,VB
kecenderungan,False,NN
itu,False,PR
sebagai,False,IN
ancaman,False,NN
bagi,False,IN
keamanan nasional,True,NN
dan,False,CC
mendesak,False,VB
pengadilan,False,NN
serta,False,CC
aparat,False,NN
hukum,False,NN
untuk,False,SC
meningkatkan,False,VB
perjuangan,False,NN
-nya,True,PRP
mengatasi,False,VB
rasisme,False,NN
.,False,Z
,True,
China,False,NNP
mengharapkan,False,VB
adanya,False,NN
jaminan,False,NN
dari,False,IN
Jepang,False,NNP
dan,False,CC
Australia,False,NNP
",",False,Z
bahwa,False,SC
kerja sama,True,NN
keamanan,False,NN
bilateral,False,JJ
mereka,False,PRP
yang,False,SC
baru,False,JJ
saja,False,RB
diperbarui,False,VB
",",False,Z
tidak,False,NEG
ditargetkan,False,VB
pada,False,IN
suatu,False,CD
negara,False,NN
",",False,Z
kata,False,VB
juru bicara,True,NN
kementerian,False,NNP
luar negeri,True,NNP
di,False,IN
sini,False,PR
Selasa,False,NNP
.,False,Z
,True,
Kami,False,PRP
berharap,False,VB
mereka,False,PRP
mengatakan,False,VB
secara,False,IN
benar,False,JJ
",",False,Z
kata,False,VB
Qin,False,NNP
Gang,False,NNP
dalam,False,IN
konferensi pers,True,NN
.,False,Z
,True,
Qin,False,NNP
mengulangi,False,VB
sikap,False,NN
China,False,NNP
bahwa,False,SC
Beijing,False,NNP
tidak,False,NEG
melakukan,False,VB
ancaman,False,NN
militer,False,NN
kepada,False,IN
mereka,False,PRP
.,False,Z
,True,
Perdana,False,NNP
Menteri,False,NNP
Jepang,False,NNP
",",False,Z
Shinzo,False,NNP
Abe,False,NNP
dan,False,CC
Perdana,False,NNP
Menteri,False,NNP
Australia,False,NNP
",",False,Z
John,False,NNP
Howard,False,NNP
",",False,Z
Selasa,False,NNP
menandatangani,False,VB
deklarasi,False,NN
bersama,False,IN
mengenai,False,IN
kerja sama,True,NN
keamanan,False,NN
di,False,IN
Tokyo,False,NNP
.,False,Z
,True,
Dengan,False,SC
ditandatangani,False,VB
-nya,True,PRP
perjanjian,False,NN
itu,False,PR
",",False,Z
maka,False,SC
Australia,False,NNP
menjadi,False,VB
negara,False,NN
kedua,False,OD
yang,False,SC
menjalin,False,VB
kerja sama,True,NN
keamanan,False,NN
dengan,False,IN
Jepang,False,NNP
.,False,Z
,True,
Selama,False,IN
ini,False,PR
",",False,Z
Jepang,False,NNP
hanya,False,RB
menjalin,False,VB
kerja sama,True,NN
keamanan,False,NN
dengan,False,IN
Amerika,False,NNP
Serikat,False,NNP
",",False,Z
sekutu,False,NN
terdekat,False,JJ
Tokyo,False,NNP
.,False,Z
,True,
Sebanyak,False,CD
25,False,CD
burung,False,NN
penguin,False,NN
mati,False,VB
akibat,False,NN
penyakit,False,NN
misterius,False,JJ
di,False,IN
sebuah,False,NND
taman laut,True,NN
Australia,False,NNP
yang,False,SC
digemari,False,VB
para,False,DT
turis,False,NN
",",False,Z
kata,False,VB
pihak,False,NN
berwenang,False,VB
setempat,False,NN
",",False,Z
Rabu,False,NNP
.,False,Z
,True,
Penguin,False,NN
itu,False,PR
jatuh,False,VB
sakit,False,JJ
hari,False,NN
Kamis,False,NNP
lalu,False,CC
di,False,IN
Seaworld,False,NNP
di,False,IN
negara bagian,True,NNP
Queensland,False,NNP
yang,False,SC
beriklim,False,VB
tropis,False,JJ
dan,False,CC
semua,False,CD
-nya,True,PRP
mati,False,VB
menjelang,False,IN
akhir pekan,True,NN
",",False,Z
sehingga,False,SC
mendorong,False,VB
para,False,DT
pejabat,False,NN
pemerintah,False,NN
untuk,False,SC
mengadakan,False,VB
penyelidikan,False,NN
terhadap,False,IN
kasus,False,NN
kematian,False,NN
burung,False,NN
itu,False,PR
.,False,Z
,True,
Para,False,DT
pejabat,False,NN
industri,False,NN
primer,False,JJ
Queensland,False,NNP
mengesampingkan,False,VB
kekhawatiran,False,NN
bahwa,False,SC
penguin,False,NN
itu,False,PR
mati,False,VB
mungkin,False,MD
akibat,False,NN
penyakit,False,NN
eksotis,False,JJ
atau,False,CC
bisa jadi,True,VB
penyakit,False,NN
avian,False,X
flu,False,NN
burung,False,NN
.,False,Z
,True,
Hingga,False,IN
saat,False,NN
ini,False,PR
",",False,Z
belum,False,NEG
tampak,False,VB
adanya,False,NN
gejala,False,NN
penyakit,False,NN
menular,False,VB
.,False,Z
,True,
Oleh,False,IN
karena,False,SC
itu,False,PR
",",False,Z
kita,False,PRP
tidak,False,NEG
yakin,False,JJ
terdapat,False,VB
problem,False,NN
dalam,False,IN
arti,False,NN
ancaman,False,NN
terhadap,False,IN
binatang,False,NN
lain,False,JJ
atau,False,CC
masyarakat,False,NN
",",False,Z
kata,False,VB
Ron,False,NNP
Glanville,True,NNP
